date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
2/13/2020,741.84,818.0001,735,804,26289350,53.6,4.78,371339890.8
2/14/2020,787.2201,812.97,785.4999,800.0301,15693710,53.3353,-0.49,366807686.7
2/18/2020,841.5999,860.0001,832.3599,858.3999,16698368,57.2267,7.3,369109660.1
2/19/2020,923.4999,944.7801,901.02,917.4198,25422959,61.1613,6.88,374824275.9
2/20/2020,911.9499,912,859.9401,899.4099,17634890,59.9607,-1.96,364523671.3
2/21/2020,906.9801,913.0599,880.4499,900.9999,14339449,60.0667,0.18,360539979.8
2/24/2020,838.9998,863.4999,822.2001,833.79,15192159,55.586,-7.46,361168899.7
2/25/2020,849,856.5999,786.9999,799.9101,17290479,53.3273,-4.06,363930706.4
2/26/2020,782.4999,813.3099,776.1099,778.8,14153839,51.92,-2.64,365704718.8
2/27/2020,729.9999,739.77,669,678.9999,24277158,45.2667,-12.81,370250084.6
2/28/2020,629.7,690.5199,611.52,667.9899,24564166,44.5327,-1.62,366918950.8
3/2/2020,711.2601,743.6901,686.67,743.6199,20194989,49.5747,11.32,370275739.9
3/3/2020,804.9999,806.9799,716.1105,745.5099,25783998,49.7007,0.25,354188615.6
3/4/2020,763.9602,766.5201,724.7346,749.5002,15048979,49.9667,0.54,319771280.6
3/5/2020,723.7701,745.7502,718.0701,724.5399,10852659,48.3027,-3.33,291592896.8
3/6/2020,690.0039,707.0001,684.27,703.4799,12662919,46.8987,-2.91,271179522.2
3/9/2020,605.3901,662.9979,605.0001,607.9998,17073739,40.5333,-13.57,271187187.2
3/10/2020,659.43,668.0001,607.9998,645.33,15594439,43.022,6.14,264366147.5
3/11/2020,640.2,653.58,612.9999,634.23,13413589,42.282,-1.72,265653237.5
3/12/2020,580.89,594.5001,546.2499,560.55,18909050,37.37,-11.62,270818173
3/13/2020,594.9999,607.5699,501.9999,546.6201,22640251,36.4413,-2.49,268081348.1
3/16/2020,469.4997,494.8701,442.17,445.0701,20489460,29.6713,-18.58,271678160.4
3/17/2020,440.01,471.8499,396,430.2,23994578,28.68,-3.34,277150318.4
3/18/2020,389.0001,404.8599,350.5101,361.2201,23786158,24.0813,-16.03,275922717.7
3/19/2020,374.697,452.0001,358.4601,427.6401,30195459,28.5093,18.39,285343144.8
3/20/2020,438.2001,477,425.79,427.53,28285500,28.502,-0.03,295802683.3
3/23/2020,433.5999,441.9999,410.4999,434.2899,16454550,28.9527,1.58,296749476.5
3/24/2020,477.3,513.69,474,504.9999,22895167,33.6667,16.28,300952992.3
3/25/2020,545.25,557.0001,511.11,539.25,21222751,35.95,6.78,306254676.1
3/26/2020,547.3899,560.0001,512.25,528.1599,17422079,35.2107,-2.06,301113366.3
3/27/2020,504.9999,525.8001,494.0301,514.3599,14377409,34.2907,-2.61,293473298.2
3/30/2020,510.2601,516.6471,491.2299,502.1301,11998069,33.4753,-2.38,287325608.4
3/31/2020,501.2499,542.9601,497.0001,524.0001,17771489,34.9333,4.36,281316226.2
4/1/2020,504,513.9549,475.1001,481.56,13353179,32.104,-8.1,280044376.2
4/2/2020,481.0299,494.2599,446.4,454.47,19858431,30.298,-5.63,286798704.9
4/3/2020,509.4999,515.49,468.39,480.0102,22562079,32.0007,5.62,294223074.6
4/6/2020,511.2,521.0001,497.9601,516.24,14901839,34.416,7.55,292594149.6
4/7/2020,545.0001,564.9999,532.3401,545.4501,17919778,36.3633,5.66,294338153.8
4/8/2020,554.1999,557.208,533.3301,548.8401,12656019,36.5893,0.62,293769976.3
4/9/2020,562.0899,575.1819,557.1099,573,13649999,38.2,4.4,289825688.2
4/13/2020,590.16,652.0002,580.53,650.9499,22475419,43.3967,13.6,289702064.2
4/14/2020,698.97,741.8799,692.43,709.89,30576508,47.326,9.05,297267350.7
4/15/2020,742.0002,753.1299,710.0001,729.8301,23576998,48.6553,2.81,296954165.7
4/16/2020,716.94,759.45,706.7151,745.2099,20657858,49.6807,2.11,294607940
4/17/2020,772.2801,774.9501,747.66,753.8901,13128229,50.2593,1.16,281807517.3
4/20/2020,732.7002,765.57,712.2099,746.3601,14746369,49.7573,-1,271653168.8
4/21/2020,730.1199,753.33,673.7901,686.7201,20209087,45.7813,-7.99,274469071.4
4/22/2020,703.98,734.0001,688.71,732.1101,14224830,48.8073,6.61,267966319
4/23/2020,727.5999,734.0001,703.1301,705.63,13236699,47.042,-3.62,261976780.2
4/24/2020,710.8101,730.7301,698.1801,725.1501,13237609,48.3433,2.77,258838427.8
4/27/2020,737.61,799.4898,735,798.75,20681438,53.25,10.15,263566449.3
4/28/2020,795.6399,804.9999,756.69,769.1202,15221959,51.2747,-3.71,265984366.7
4/29/2020,790.17,803.1999,783.1599,800.5101,16215978,53.3673,4.08,264817733.5
4/30/2020,855.1902,869.82,763.5,781.8801,28471846,52.1253,-2.33,276156734
5/1/2020,755.0001,772.77,683.04,701.3202,32531807,46.7547,-10.3,285661766.4
5/4/2020,701.0001,762,698.0001,761.19,19237087,50.746,8.54,283168022.5
5/5/2020,789.7899,798.9201,762.18,768.21,16991659,51.214,0.92,284735387.4
5/6/2020,776.4999,789.8001,761.1099,782.58,11123228,52.172,1.87,279637975.2
5/7/2020,777.21,796.4001,772.35,780.0399,11527689,52.0027,-0.32,278791727.7
5/8/2020,793.77,823.9998,787.0101,819.42,16130089,54.628,5.05,280651795.1
5/11/2020,790.5099,823.9998,785.0001,811.29,16519599,54.086,-0.99,276184930.3
5/12/2020,827.0001,843.2901,807.9999,809.4099,15906910,53.9607,-0.23,265182731.5
5/13/2020,820.83,825.9999,763.2999,790.9599,19065489,52.7307,-2.28,261799099.2
5/14/2020,780,803.3601,764.0001,803.3301,13682190,53.5553,1.56,256567348.4
5/15/2020,790.35,805.0485,786.552,799.17,10518428,53.278,-0.52,254609997.8
5/18/2020,827.7801,834.72,803.88,813.63,11698099,54.242,1.81,252323795.4
5/19/2020,815.1699,822.0699,806.0802,808.0101,9636521,53.8673,-0.69,244394371.2
5/20/2020,820.5,825.9999,811.8,815.5599,7309270,54.3707,0.93,239207701.4
5/21/2020,816,832.5,795.9999,827.6001,12254579,55.1733,1.48,238471111.5
5/22/2020,822.174,831.78,812.0001,816.8802,9987475,54.4587,-1.3,236033511.1
5/26/2020,834.5001,834.6,815.7051,818.8701,8089735,54.5913,0.24,226589734.3
5/27/2020,820.86,827.7099,785.0001,820.23,11549529,54.682,0.17,223835411.9
5/28/2020,813.51,824.7498,801.69,805.8099,7275772,53.7207,-1.76,217130257.7
5/29/2020,808.7499,834.9999,804.21,834.9999,11812489,55.6667,3.62,204635739.7
6/1/2020,858,898.9998,854.1,898.1001,15085299,59.8733,7.56,191550858.5
6/2/2020,894.6999,908.6601,870.9999,881.5599,13565599,58.7707,-1.84,187297242.7
6/3/2020,888.12,897.9399,880.1001,882.96,7949468,58.864,0.16,180515599.8
6/4/2020,889.8798,895.7499,858.4401,864.3801,8887712,57.6253,-2.1,178838962.8
6/5/2020,877.8399,886.5201,866.1999,885.66,7811916,59.044,2.46,176052133.2
6/8/2020,918.9999,950.0001,909.1599,949.92,14174729,63.328,7.26,174585613.3
6/9/2020,940.0101,954.4398,923.931,940.6701,11388149,62.7113,-0.97,170737026
6/10/2020,991.8801,1027.4799,982.5,1025.0499,18563409,68.3367,8.97,172729400.1
6/11/2020,990.2001,1018.9599,972,972.84,15916479,64.856,-5.09,170367642.8
6/12/2020,980.0001,987.9801,912.6,935.28,16763368,62.352,-3.86,172678526.2
6/15/2020,917.79,998.8401,908.4999,990.9,15697178,66.06,5.95,176562588.5
6/16/2020,1011.8499,1012.8801,962.3901,982.1301,14051079,65.4753,-0.89,178327323.5
6/17/2020,987.7101,1005,982.5711,991.7901,9890799,66.1193,0.98,178518031.9
6/18/2020,1002.9999,1019.1999,994.4709,1003.9599,9751935,66.9307,1.23,180350030.6
6/19/2020,1012.7799,1015.9701,991.3401,1000.8999,8679748,66.7267,-0.3,177668907.5
6/22/2020,999.9501,1008.8799,990.0201,994.32,6362349,66.288,-0.66,174950063.1
6/23/2020,998.88,1011.9999,994.0101,1001.7801,6365270,66.7853,0.75,173656714.4
6/24/2020,994.11,1000.8849,953.1414,960.8499,10959589,64.0567,-4.09,173214259.5
6/25/2020,954.27,985.98,937.1499,985.98,9254548,65.732,2.62,174698341.4
6/26/2020,994.7799,995.0001,954.87,959.7399,8854907,63.9827,-2.66,172480155
6/29/2020,969.0102,1010.0001,948.5202,1009.35,9026403,67.29,5.17,167935983.2
6/30/2020,1006.5,1087.6899,1003.7301,1079.8101,16918499,71.9873,6.98,170450658.1
7/1/2020,1083,1135.3299,1080.5001,1119.63,13326899,74.642,3.69,174483731.2
7/2/2020,1221.48,1228.0002,1185.6,1208.6601,17250118,80.5773,7.95,180755535.4
7/6/2020,1276.6902,1377.7902,1266.0441,1371.5802,20569858,91.4387,13.48,190323991.5
7/7/2020,1405.0101,1429.5,1336.71,1389.8601,21489657,92.6573,1.33,195810187.2
7/8/2020,1405.0002,1417.26,1311.3402,1365.8802,16311310,91.0587,-1.73,199502557.8
7/9/2020,1396.9902,1408.56,1351.2801,1394.28,11717599,92.952,2.08,194368200.5
7/10/2020,1396.0002,1548.915,1376.01,1544.6502,23337550,102.9767,10.78,199934003.5
7/13/2020,1659,1794.99,1471.11,1497.06,38985357,99.804,-3.08,216600495.3
7/14/2020,1556.0001,1590,1431,1516.8,23418140,101.12,1.32,222391216.5
7/15/2020,1543.0002,1550.0001,1457.0001,1546.0101,16367830,103.0673,1.93,224128779.7
7/16/2020,1477.1601,1531.71,1466.0001,1500.6402,14300790,100.0427,-2.93,227436272.8
7/17/2020,1513.4502,1537.5102,1490.0001,1500.84,9329971,100.056,0.01,227119799.8
7/20/2020,1519.0101,1650,1488,1643.0001,17121368,109.5333,9.47,233451014.6
7/21/2020,1639.9302,1675.0002,1558.0002,1568.3601,16157279,104.5573,-4.54,240797211.7
7/22/2020,1599,1626.42,1562.0001,1592.3301,14161079,106.1553,1.53,246644068.2
7/23/2020,1678.95,1689,1480.77,1513.0701,24328498,100.8713,-4.98,256670750.3
7/24/2020,1416.0102,1465.0002,1366.5402,1417.0002,19396618,94.4667,-6.35,264277302.4
7/27/2020,1435.0002,1547.94,1413,1539.6,16048670,102.64,8.65,269672624.4
7/28/2020,1504.0002,1564.7001,1474.4202,1476.4902,15808698,98.4327,-4.1,274759345.5
7/29/2020,1501.0002,1534.8102,1487.0001,1499.1102,9426892,99.9407,1.53,269140640.5
7/30/2020,1488,1513.2402,1471.0002,1487.49,7621039,99.166,-0.78,264861245.7
7/31/2020,1515,1517.0502,1420.98,1430.76,12246959,95.384,-3.81,261108876.6
8/3/2020,1449.2001,1509.81,1444.3851,1485,8809345,99,3.79,252288492.2
8/4/2020,1495.0101,1527.4101,1462.0002,1487.0001,8414989,99.1333,0.13,242482491.6
8/5/2020,1492.9902,1499.838,1468.3101,1485.0201,4978014,99.0013,-0.13,233982520
8/6/2020,1490.8302,1517.31,1477.26,1489.5801,5992312,99.3053,0.31,229688555
8/7/2020,1499.5371,1499.7501,1415.01,1452.7101,8896419,96.8473,-2.48,218857707.2
8/10/2020,1448.0001,1457.5002,1385.8401,1418.5701,7522263,94.5713,-2.35,195260387
8/11/2020,1396.0002,1420.0002,1365,1374.39,8625833,91.626,-3.11,184166157.2
8/12/2020,1470,1585.0002,1435.0002,1554.7602,21898829,103.6507,13.12,188314406.3
8/13/2020,1611,1651.1802,1567.26,1621.0002,20425311,108.0667,4.26,192907796.8
8/14/2020,1664.9901,1668.8001,1626.6402,1650.7101,12577609,110.0473,1.83,195343525.2
8/17/2020,1677,1845.8601,1672.83,1835.64,20242319,122.376,11.2,197684238.4
8/18/2020,1898.9901,1923.9,1845.1101,1887.09,16474489,125.806,2.8,197922145.9
8/19/2020,1865.0001,1911,1841.2101,1878.5301,12205329,125.2353,-0.45,196455333.4
8/20/2020,1860.6801,2021.9901,1857.06,2001.8301,20611800,133.4553,6.56,193667809.3
8/21/2020,2044.7601,2095.4901,2025.0501,2049.9801,21489560,136.6653,2.41,195237515.7
8/24/2020,2126.2752,2129.0001,1927.5201,2014.2,20063618,134.28,-1.75,198248726.6
8/25/2020,1974.8901,2027.9502,1968,2023.3401,10658889,134.8893,0.45,194386370
8/26/2020,2060.0001,2166,2053.629,2153.1702,14239379,143.5447,6.42,197995735.1
8/27/2020,2180.46,2295.6,2142.5001,2238.75,23693037,149.25,3.97,210049733.8
8/28/2020,2295.12,2318.49,2186.52,2213.4,20081177,147.56,-1.13,215925397.1
8/31/2020,444.61,500.14,440.11,498.32,118374394,166.1067,12.57,227074547.1
9/1/2020,502.14,502.49,470.51,475.05,90119419,158.35,-4.67,234281217.8
9/2/2020,478.99,479.04,405.1206,447.37,96176122,149.1233,-5.83,244974125
9/3/2020,407.23,431.8,402,407,87596083,135.6667,-9.02,253619303
9/4/2020,402.81,428,372.0201,418.32,110321902,139.44,2.78,263495273.7
9/8/2020,356,368.74,329.88,330.21,115465691,110.07,-21.06,275173429.7
9/9/2020,356.6,369,341.51,366.28,79465763,122.0933,10.92,280623919
9/10/2020,386.21,398.99,360.56,371.34,84930606,123.78,1.38,276939388.2
9/11/2020,381.94,382.5,360.5,372.72,60717455,124.24,0.37,270728023.2
9/14/2020,380.95,420,373.3,419.62,83020606,139.8733,12.58,273747907.1
9/15/2020,436.56,461.94,430.7,449.76,97298231,149.92,7.18,273160902.4
9/16/2020,439.87,457.79,435.31,441.76,72546756,147.2533,-1.78,271687048.9
9/17/2020,415.6,437.79,408.0001,423.43,76779153,141.1433,-4.15,274049924.8
9/18/2020,447.94,451,428.8,442.15,86406809,147.3833,4.42,271552096.2
9/21/2020,453.13,455.68,407.07,449.39,109476793,149.7967,1.64,271856445.2
9/22/2020,429.6,437.76,417.6001,424.23,79580794,141.41,-5.6,268745850.8
9/23/2020,405.16,412.15,375.8801,380.36,95074177,126.7867,-10.34,275012810.2
9/24/2020,363.8,399.5,351.3,387.79,96561052,129.2633,1.95,278817433.5
9/25/2020,393.47,408.7323,391.3,407.34,67208458,135.78,5.04,271128923.9
9/28/2020,424.62,428.08,415.55,421.2,49719557,140.4,3.4,263525974.7
9/29/2020,416,428.5,411.6,419.07,50341396,139.69,-0.51,253321025
9/30/2020,421.32,433.93,420.47,429.01,48145564,143.0033,2.37,247024946.8
10/1/2020,440.76,448.88,434.42,448.16,50741447,149.3867,4.46,240209745.6
10/2/2020,421.39,439.13,415,415.09,71430029,138.3633,-7.38,237784837.5
10/5/2020,423.35,433.64,419.33,425.68,44722791,141.8933,2.55,227944970.8
10/6/2020,423.79,428.7799,406.05,413.98,49146256,137.9933,-2.75,217997055.6
10/7/2020,419.87,429.9,413.845,425.3,43127709,141.7667,2.73,212546347.5
10/8/2020,438.44,439,425.3,425.92,40421119,141.9733,0.15,205869924.4
10/9/2020,430.13,434.5899,426.4601,434,28925659,144.6667,1.9,201101155
10/12/2020,442,448.74,438.58,442.3,38791128,147.4333,1.91,194466733.2
10/13/2020,443.35,448.89,436.6,446.65,34463671,148.8833,0.98,185041549.1
10/14/2020,449.78,465.9,447.35,461.3,48045389,153.7667,3.28,181366344.2
10/15/2020,450.31,456.57,442.5,448.88,35672351,149.6267,-2.69,175200323.8
10/16/2020,454.44,455.9499,438.85,439.67,32775878,146.5567,-2.05,167155684.1
10/19/2020,446.24,447,428.87,430.83,36287839,143.61,-2.01,156177340.9
10/20/2020,431.75,431.75,419.0501,421.94,31656286,140.6467,-2.06,148988664.6
10/21/2020,422.7,432.95,421.25,422.64,32370460,140.88,0.17,139583107
10/22/2020,441.92,445.23,424.51,425.79,39993190,141.93,0.75,131097927.6
10/23/2020,421.84,422.8859,407.3801,420.63,33716979,140.21,-1.21,126074205.6
10/26/2020,411.63,425.76,410,420.28,28239159,140.0933,-0.08,122852145.9
10/27/2020,423.76,430.5,420.1,424.68,22686509,141.56,1.05,118703912.8
10/28/2020,416.48,418.6,406,406.02,25451407,135.34,-4.39,115299789.2
10/29/2020,409.96,418.06,406.46,410.83,22655310,136.9433,1.18,111086868.6
10/30/2020,406.8954,407.5915,379.11,388.04,42587639,129.3467,-5.55,106760510.2
11/2/2020,394,406.9799,392.3,400.51,29021118,133.5033,3.21,104405259.1
11/3/2020,409.73,427.77,406.69,423.9,34351718,141.3,5.84,102186078.3
11/4/2020,430.62,435.4,417.1,420.98,32143060,140.3267,-0.69,100538380.9
11/5/2020,428.3,440,424.0001,438.09,28414519,146.03,4.06,98737390.8
11/6/2020,436.1,436.57,424.28,429.95,21706009,143.3167,-1.86,97654443.35
11/9/2020,439.5,452.5,421,421.26,34833030,140.42,-2.02,97060728.65
11/10/2020,420.09,420.09,396.0301,410.36,30284220,136.7867,-2.59,96433811
11/11/2020,416.45,418.695,410.58,417.13,17357720,139.0433,1.65,91830660.6
11/12/2020,415.05,423,409.52,411.76,19940499,137.2533,-1.29,89470882.85
11/13/2020,410.85,412.5319,401.66,408.5,19830349,136.1667,-0.79,87529053.55
11/16/2020,408.93,412.45,404.0868,408.09,26838640,136.03,-0.1,86111673.75
11/17/2020,460.17,462,433.01,441.61,61188279,147.2033,8.21,90541472.75
11/18/2020,448.35,496,443.5001,486.64,78044013,162.2133,10.2,97392505.8
11/19/2020,492,508.6112,487.57,499.27,62475350,166.4233,2.6,100764829.9
11/20/2020,497.99,502.5,489.06,489.61,32911921,163.2033,-1.93,100644071.2
11/23/2020,503.5,526,501.79,521.85,50260299,173.95,6.58,103947242.2
11/24/2020,540.4,559.99,526.2,555.38,53648486,185.1267,6.43,108591538.8
11/25/2020,550.06,574,545.37,574,48930158,191.3333,3.35,112113351.5
11/27/2020,581.16,598.78,578.45,585.76,37561077,195.2533,2.05,114349216.5
11/30/2020,602.21,607.8,554.51,567.6,63003045,189.2,-3.1,117411527.3
12/1/2020,597.59,597.85,572.05,584.76,40382830,194.92,3.02,119115784.2
12/2/2020,556.44,571.54,541.21,568.82,47775646,189.6067,-2.73,121129373.5
12/3/2020,590.02,598.97,582.43,593.38,42551998,197.7933,4.32,122690714.3
12/4/2020,591.01,599.04,585.5,599.04,29401310,199.68,0.95,122838732.9
12/7/2020,604.9197,648.7856,603.05,641.76,56309709,213.92,7.13,128029287.9
12/8/2020,625.505,651.28,618.5,649.88,64265029,216.6267,1.27,132444087.8
12/9/2020,653.69,654.32,588,604.48,71291193,201.4933,-6.99,138595133.7
12/10/2020,574.37,627.75,566.34,627.07,67083146,209.0233,3.74,146053947.6
12/11/2020,615.01,624,596.8,609.99,46474967,203.33,-2.72,150034117.8
12/14/2020,619,642.7499,610.2001,639.83,52040646,213.2767,4.89,154865662.4
12/15/2020,643.28,646.9,623.8,633.25,45223557,211.0833,-1.03,157623400
12/16/2020,628.23,632.5,605,622.77,42095807,207.59,-1.65,154759529.2
12/17/2020,628.19,658.82,619.5,655.9,56270139,218.6333,5.32,151493448.1
12/18/2020,668.9,695,628.54,695,222126196,231.6667,5.96,175441075
12/21/2020,666.24,668.5,646.07,649.86,58045260,216.62,-6.49,179211075.9
12/22/2020,648,649.88,614.23,640.34,51861639,213.4467,-1.46,179451276.9
12/23/2020,632.2,651.4999,622.5701,645.98,33172968,215.3267,0.88,176379949.1
12/24/2020,642.99,666.09,641,661.77,22865567,220.59,2.44,172470260.4
12/28/2020,674.51,681.4,660.8,663.69,32278560,221.23,0.29,171677882.9
12/29/2020,661,669.9,655,665.99,22910808,221.9967,0.35,165664047.3
12/30/2020,672,696.6,668.3603,694.78,42846018,231.5933,4.32,166033525.5
12/31/2020,699.99,718.72,691.12,705.67,49649928,235.2233,1.57,166314667.8
1/4/2021,719.46,744.4899,717.1895,729.77,48638189,243.2567,3.42,167227596.5
1/5/2021,723.66,740.84,719.2,735.11,32245167,245.0367,0.73,167654175
1/6/2021,758.49,774,749.1,755.98,44699967,251.9933,2.84,165912713.8
1/7/2021,777.6301,816.9901,775.2001,816.04,51498951,272.0133,7.94,163997802.2
1/8/2021,856,884.4901,838.39,880.0201,75055528,293.34,7.84,164562452.5
1/11/2021,849.4001,854.43,803.6223,811.19,59554150,270.3967,-7.82,163433103.2
1/12/2021,831,868,827.3401,849.44,46270717,283.1467,4.72,163402465.7
1/13/2021,852.7601,860.47,832,854.41,33312499,284.8033,0.59,160593243.6
1/14/2021,843.39,863.0001,838.75,845.0001,31266327,281.6667,-1.1,158499659
1/15/2021,852,859.9001,819.1,826.16,38777601,275.3867,-2.23,158001928
1/19/2021,837.8,850,833.0001,844.55,25366979,281.5167,2.23,153366454
1/20/2021,858.74,859.5,837.28,850.45,25665880,283.4833,0.7,123897406.5
1/21/2021,855,855.72,841.4202,844.99,20598130,281.6633,-0.64,118280337
1/22/2021,834.31,848.0001,828.62,846.64,20066499,282.2133,0.2,113511066
1/25/2021,855,900.4001,838.8201,880.8,41173396,293.6,4.03,114711130.3
1/26/2021,891.38,895.9001,871.6,883.09,23131599,294.3633,0.26,114751035.1
1/27/2021,870.35,891.5001,858.66,864.16,27333960,288.0533,-2.14,114009345.2
1/28/2021,820,848.0001,801,835.4301,26378048,278.4767,-3.32,114529431.2
1/29/2021,830.0001,842.41,780.1,793.53,34990753,264.51,-5.02,113351141.3
2/1/2021,814.29,842.0001,795.5601,839.81,25391390,279.9367,5.83,109712360.6
2/2/2021,844.68,880.5,842.2006,872.79,24346206,290.93,3.93,106068563.1
2/3/2021,877.0201,878.0801,853.0646,854.69,18343509,284.8967,-2.07,103983314.4
2/4/2021,855,856.5,833.42,849.9901,15812659,283.33,-0.55,99650218.2
2/5/2021,845.0001,864.77,838.97,852.23,18566640,284.0767,0.26,94710371.5
2/8/2021,869.67,877.7701,854.7501,863.42,20161720,287.8067,1.31,86476300.25
2/9/2021,855.12,859.8,841.75,849.46,15157649,283.1533,-1.62,79816825.15
2/10/2021,843.635,844.8201,800.02,804.82,36216088,268.2733,-5.26,78308630.85
2/11/2021,812.4401,829.8799,801.725,811.66,21622749,270.5533,0.85,76555168.4
2/12/2021,801.26,817.3301,785.3306,816.12,23768310,272.04,0.55,75430465.9
2/16/2021,818.0001,821.0001,792.44,796.22,19802319,265.4067,-2.44,72584173.65
2/17/2021,779.09,799.84,762.01,798.15,26078899,266.05,0.24,72690961.65
2/18/2021,780.9,794.69,776.27,787.3801,17957060,262.46,-1.35,71534638.65
2/19/2021,795,796.7899,777.3701,781.3,18958259,260.4333,-0.77,71288658
2/22/2021,762.64,768.5001,710.2,714.5,37269718,238.1667,-8.55,73869140.8
2/23/2021,662.13,713.6099,619,698.84,66606881,232.9467,-2.19,77684163.45
2/24/2021,711.85,745,694.17,742.02,36766952,247.34,6.18,79729466.35
2/25/2021,726.15,737.2066,670.58,682.22,39023858,227.4067,-8.06,81482951
2/26/2021,700,706.7,659.51,675.5,41089166,225.1667,-0.99,83689618.75
3/1/2021,690.11,872.0001,685.05,718.43,27136239,239.4767,6.36,82511441.7
3/2/2021,718.28,721.11,685,686.44,23732159,228.8133,-4.45,82262557.05
3/3/2021,687.99,700.7,651.705,653.2,30207960,217.7333,-4.84,83141820.1
3/4/2021,655.8,873.9401,600,621.44,65919529,207.1467,-4.86,90278223.05
3/5/2021,626.06,627.8419,539.49,597.95,89396458,199.3167,-3.78,101315792.9
3/8/2021,600.55,620.125,558.79,563,51786959,187.6667,-5.84,106298840.7
3/9/2021,608.18,678.09,595.21,673.58,67523326,224.5267,19.64,113403081.6
3/10/2021,700.3,717.85,655.06,668.06,60605670,222.6867,-0.82,120220284.7
3/11/2021,699.4,702.5,677.18,699.6,36253886,233.2,4.72,120225954.2
3/12/2021,670,694.88,666.1394,693.73,33583839,231.2433,-0.84,122020117.7
3/15/2021,694.09,713.18,684.04,707.94,29423479,235.98,2.05,122868393
3/16/2021,703.35,707.92,671,676.88,32195669,225.6267,-4.39,124727395.4
3/17/2021,656.87,703.73,651.01,701.81,40372447,233.9367,3.68,126871427.7
3/18/2021,684.29,689.23,652,653.16,33369019,217.72,-6.93,129183221.5
3/19/2021,646.6,657.23,624.6201,654.87,42893978,218.29,0.26,132773579.4
3/22/2021,684.59,699.62,668.75,670,39512218,223.3333,2.31,133109954.4
3/23/2021,675.77,677.8,657.51,662.16,30491868,220.72,-1.17,127692702.4
3/24/2021,667.91,668.02,630.11,630.27,33795167,210.09,-4.82,127246934.7
3/25/2021,613,645.5,609.5,640.39,39224847,213.4633,1.61,127277083
3/26/2021,641.87,643.82,599.89,618.71,33852831,206.2367,-3.39,126191632.7
3/29/2021,615.64,616.48,596.02,611.29,28636989,203.7633,-1.2,126416745.2
3/30/2021,601.75,637.66,591.01,635.62,39432358,211.8733,3.98,128771775
3/31/2021,646.62,672,641.11,667.93,33337288,222.6433,5.08,129241174.2
4/1/2021,688.37,692.4203,659.42,661.75,35298378,220.5833,-0.93,124648001.5
4/5/2021,707.71,708.16,684.7,691.05,41842768,230.35,4.43,117514948.1
4/6/2021,690.3,696.55,681.37,691.62,28271839,230.54,0.08,113987680.1
4/7/2021,687,691.38,667.84,670.97,26309429,223.6567,-2.99,107805595.6
4/8/2021,677.38,689.5499,671.645,683.8,23924327,227.9333,1.91,102303394.1
4/9/2021,677.77,680.97,669.43,677.02,21437089,225.6733,-0.99,100080874.6
4/12/2021,685.7,704.8,682.09,701.98,29135669,233.9933,3.69,99413649.1
4/13/2021,712.7,763,710.66,762.32,44652807,254.1067,8.6,101698048.4
4/14/2021,770.7001,780.79,728.03,732.23,49017432,244.0767,-3.95,104221313
4/15/2021,743.1,743.69,721.31,738.85,27848899,246.2833,0.9,102342780.7
4/16/2021,728.65,749.41,724.6,739.78,27979526,246.5933,0.13,101534356.8
4/19/2021,719.6,725.4,691.8001,714.63,39686229,238.21,-3.4,101053194.4
4/20/2021,717.42,737.25,710.685,718.99,35609038,239.6633,0.61,100467717.4
4/21/2021,704.77,744.84,698,744.12,31215509,248.04,3.5,100576263.5
4/22/2021,741.5,753.77,718.04,719.69,35590261,239.8967,-3.28,100845527.6
4/23/2021,719.8,737.36,715.46,729.4,28413888,243.1333,1.35,99223883.8
4/26/2021,741,749.3,732.6053,738.2,31038499,246.0667,1.21,98801734
4/27/2021,717.96,724,703.3501,704.74,29436999,234.9133,-4.53,98921735.45
4/28/2021,696.41,708.5,693.6,694.4,22271050,231.4667,-1.47,96347539.3
4/29/2021,699.51,702.25,668.5002,677,28845446,225.6667,-2.51,95673763
4/30/2021,667.59,715.47,666.14,709.44,40758717,236.48,4.79,96492813.95
5/3/2021,703.8,706,680.5,684.9,27043140,228.3,-3.46,94272869.7
5/4/2021,678.94,683.4464,657.701,673.6,29739319,224.5333,-1.65,94492991.65
5/5/2021,681.06,685.2955,667.34,670.94,21901890,223.6467,-0.39,93831860.8
5/6/2021,680.76,681.02,650,663.54,27784618,221.18,-1.1,94410904.45
5/7/2021,665.8,690,660.22,672.37,23469167,224.1233,1.33,94715716.15
5/10/2021,664.9,665.05,627.6101,629.04,31392419,209.68,-6.44,95054228.65
5/11/2021,599.24,627.0999,595.6,617.2,46503896,205.7333,-1.88,95331892
5/12/2021,602.49,620.41,586.765,589.89,33823647,196.63,-4.42,93052824.15
5/13/2021,601.545,606.4599,559.65,571.69,44184920,190.5633,-3.09,95503227.35
5/14/2021,583.41,592.87,570.46,589.74,33370858,196.58,3.16,96311927.1
5/17/2021,575.553,589.73,561.2,576.83,32247800,192.2767,-2.19,95196162.75
5/18/2021,568,596.25,563.38,577.87,36830565,192.6233,0.18,95379391.8
5/19/2021,552.55,566.21,546.98,563.46,39578397,187.82,-2.49,96633825
5/20/2021,575,588.85,571.07,586.78,30821118,195.5933,4.14,95918453.55
5/21/2021,596.11,596.68,580,580.88,26030599,193.6267,-1.01,95560960.2
5/24/2021,581.6,614.48,573.65,606.44,34558089,202.1467,4.4,96088898.7
